Lead_ID,Lead_Date,Industry,State,Employee_Count,Lead_Source,Campaign_Type,Sales_Rep_Interactions,Previous_Interactions,Days_Since_Last_Interaction,Website_Visits,Pages_Viewed,Email_Opens,Email_Clicks,Content_Downloads,Demo_Attended,Estimated_Budget,Estimated_Deal_Value,Decision_Maker,Contact_Requests,Product_Page_Visits,Trial_Started,Converted,Company_Size,Total_Interactions,Digital_Engagement_Score,Budget_per_Employee,Deal_to_Budget_Ratio
L000117,2024-02-06,Retail,Andhra Pradesh,38.0,Website,Product Demo,1.0,5.0,48.0,4.0,9.0,7.0,1.0,2.0,Yes,57000.0,85000.0,Yes,0.0,2.0,No,1,Small,6.0,5.500000000000001,1500.0,1.4912280701754386
L000118,2024-05-16,Financial Services,Karnataka,25.0,Google Ads,Content Marketing,3.0,8.0,52.0,17.0,33.0,7.0,3.0,5.0,Yes,59000.0,,Yes,0.0,10.0,Yes,1,Small,11.0,18.7,2360.0,
L000119,2024-08-26,Logistics,Uttar Pradesh,16.0,Google Ads,Enterprise Outreach,2.0,3.0,41.0,3.0,7.0,9.0,3.0,1.0,No,52000.0,60000.0,No,0.0,1.0,No,0,Small,5.0,5.700000000000001,3250.0,1.1538461538461537
L000120,2024-04-21,Education,Andhra Pradesh,85.0,Website,Enterprise Outreach,6.0,13.0,32.0,13.0,19.0,7.0,,4.0,No,63000.0,45000.0,No,0.0,5.0,No,0,Medium,19.0,13.125,741.1764705882352,0.7142857142857143
L000121,2025-03-03,Healthcare,Delhi,69.0,LinkedIn,Product Demo,4.0,6.0,44.0,26.0,41.0,11.0,1.0,3.0,Yes,83000.0,90000.0,No,1.0,10.0,No,0,Medium,10.0,17.299999999999997,1202.8985507246377,1.0843373493975903
L000122,2025-10-12,IT Services,Kerala,19.0,Referral,Content Marketing,6.0,7.0,30.0,20.0,49.0,,1.0,5.0,No,54000.0,50000.0,Yes,0.0,5.0,No,0,Small,13.0,16.9,2842.1052631578946,0.9259259259259259
L000123,2025-09-28,IT Services,Uttar Pradesh,263.0,Webinar,Product Demo,1.0,0.0,46.0,6.0,15.0,8.0,1.0,0.0,No,143000.0,105000.0,No,0.0,3.0,No,0,Large,1.0,4.9,543.7262357414448,0.7342657342657343
L000124,2025-04-03,Real Estate,Delhi,96.0,Google Ads,Content Marketing,5.0,13.0,28.0,,26.0,12.0,1.0,3.0,No,87000.0,75000.0,No,0.0,3.0,No,0,Medium,18.0,9.749999999999998,906.25,0.8620689655172413
L000125,2026-04-11,Healthcare,Maharashtra,228.0,Referral,Content Marketing,2.0,4.0,18.0,,19.0,10.0,4.0,2.0,No,160000.0,195000.0,No,0.0,3.0,No,0,Medium,6.0,11.375,701.7543859649123,1.21875
L000126,2025-07-03,IT Services,Telangana,4.0,Website,Product Demo,5.0,8.0,,12.0,18.0,7.0,2.0,2.0,No,47000.0,30000.0,No,0.0,7.0,No,0,Small,13.0,11.000000000000002,11750.0,0.6382978723404256
L000127,2024-03-18,Retail,Maharashtra,17.0,LinkedIn,Enterprise Outreach,8.0,15.0,24.0,,,5.0,2.0,4.0,Yes,53000.0,45000.0,Yes,0.0,16.0,No,0,Small,23.0,20.666666666666668,3117.6470588235293,0.8490566037735849
L000128,2026-01-14,Professional Services,Delhi,110.0,Google Ads,Free Trial,7.0,15.0,,59.0,110.0,,1.0,11.0,Yes,122000.0,150000.0,No,0.0,18.0,No,0,Medium,22.0,42.00000000000001,1109.090909090909,1.2295081967213115
L000129,2025-07-13,IT Services,West Bengal,9.0,Website,Enterprise Outreach,5.0,13.0,42.0,17.0,41.0,,2.0,4.0,No,50000.0,55000.0,No,0.0,,No,0,Small,18.0,16.875,5555.555555555556,1.1
L000130,2025-09-09,IT Services,Madhya Pradesh,22.0,Email Campaign,Free Trial,5.0,5.0,43.0,4.0,10.0,8.0,3.0,1.0,No,55000.0,60000.0,No,0.0,2.0,No,0,Small,10.0,6.599999999999999,2500.0,1.0909090909090908
L000131,2025-07-04,Manufacturing,Haryana,11.0,Website,Free Trial,0.0,1.0,35.0,14.0,30.0,11.0,3.0,2.0,No,50000.0,40000.0,No,0.0,5.0,No,0,Small,1.0,12.8,4545.454545454545,0.8
L000132,2025-06-22,Education,Kerala,57.0,LinkedIn,Free Trial,6.0,14.0,16.0,27.0,65.0,10.0,3.0,6.0,No,60000.0,40000.0,No,0.0,,No,0,Medium,20.0,26.125,1052.6315789473683,0.6666666666666666
L000133,2024-03-29,Manufacturing,Karnataka,24.0,LinkedIn,Free Trial,3.0,,27.0,8.0,,8.0,2.0,1.0,Yes,,60000.0,Yes,0.0,4.0,No,0,Small,,7.75,,
L000134,2025-06-28,Telecommunications,Telangana,11.0,Email Campaign,Product Demo,4.0,11.0,29.0,12.0,29.0,5.0,1.0,,Yes,51000.0,55000.0,No,0.0,3.0,Yes,1,Small,15.0,9.375,4636.363636363636,1.0784313725490196
L000135,2026-02-12,IT Services,Rajasthan,265.0,Google Ads,Product Demo,,7.0,20.0,,36.0,10.0,,1.0,Yes,133000.0,195000.0,No,0.0,7.0,No,0,Large,,12.333333333333334,501.8867924528302,1.4661654135338347
L000136,2024-10-22,Healthcare,Maharashtra,76.0,Referral,Webinar,9.0,18.0,1.0,60.0,140.0,18.0,7.0,12.0,Yes,90000.0,60000.0,No,1.0,18.0,Yes,1,Medium,27.0,52.2,1184.2105263157894,0.6666666666666666
L000137,2025-08-09,Healthcare,West Bengal,75.0,Google Ads,Free Trial,2.0,4.0,48.0,8.0,23.0,9.0,1.0,2.0,Yes,83000.0,70000.0,Yes,0.0,4.0,Yes,1,Medium,6.0,8.5,1106.6666666666667,0.8433734939759037
L000138,2024-01-30,Healthcare,Delhi,46.0,Email Campaign,Product Demo,3.0,2.0,47.0,4.0,15.0,8.0,2.0,2.0,No,,65000.0,No,0.0,1.0,No,0,Small,5.0,6.7,,
L000139,2024-12-04,Manufacturing,Uttar Pradesh,97.0,Google Ads,Webinar,0.0,3.0,43.0,12.0,28.0,13.0,3.0,,No,82000.0,65000.0,No,0.0,8.0,No,0,Medium,3.0,14.250000000000002,845.360824742268,0.7926829268292683
L000141,2026-08-14,Healthcare,Odisha,4.0,Website,Product Demo,4.0,6.0,21.0,14.0,,7.0,2.0,3.0,No,47000.0,45000.0,No,0.0,,No,0,Small,10.0,13.0,11750.0,0.9574468085106383
L000142,2024-07-27,Logistics,Karnataka,346.0,Email Campaign,Content Marketing,6.0,7.0,9.0,45.0,101.0,14.0,3.0,7.0,Yes,151000.0,210000.0,Yes,2.0,22.0,Yes,1,Large,13.0,37.9,436.4161849710983,1.390728476821192
L000143,2024-09-26,IT Services,West Bengal,286.0,Partner,Enterprise Outreach,2.0,7.0,32.0,6.0,8.0,7.0,2.0,1.0,No,152000.0,145000.0,Yes,0.0,1.0,No,0,Large,9.0,5.4,531.4685314685315,0.9539473684210527
L000144,2025-02-01,Retail,West Bengal,23.0,Partner,Content Marketing,2.0,3.0,17.0,9.0,16.0,13.0,3.0,1.0,Yes,54000.0,60000.0,Yes,0.0,5.0,No,0,Small,5.0,9.4,2347.8260869565215,1.1111111111111112
L000145,2026-08-23,Healthcare,Maharashtra,6.0,Website,Product Demo,3.0,6.0,27.0,5.0,15.0,6.0,,1.0,No,48000.0,60000.0,Yes,1.0,1.0,Yes,0,Small,9.0,4.874999999999999,8000.0,1.25
L000146,2026-04-10,Retail,Rajasthan,11.0,Referral,Free Trial,0.0,1.0,,14.0,35.0,,1.0,3.0,No,50000.0,75000.0,No,0.0,5.0,No,0,Small,1.0,12.3,4545.454545454545,1.5
L000147,2024-02-03,IT Services,Karnataka,11.0,Website,Enterprise Outreach,4.0,4.0,13.0,29.0,36.0,10.0,4.0,6.0,Yes,50000.0,35000.0,No,0.0,9.0,No,1,Small,8.0,23.0,4545.454545454545,0.7
L000149,2026-03-10,Telecommunications,Tamil Nadu,24.0,LinkedIn,Product Demo,2.0,4.0,40.0,11.0,27.0,8.0,1.0,3.0,No,55000.0,35000.0,Yes,0.0,,No,0,Small,6.0,11.124999999999998,2291.6666666666665,0.6363636363636364
L000150,2024-02-26,Real Estate,Karnataka,19.0,Referral,Content Marketing,0.0,2.0,36.0,7.0,16.0,7.0,1.0,2.0,No,55000.0,60000.0,Yes,0.0,3.0,No,1,Small,2.0,7.200000000000001,2894.7368421052633,1.0909090909090908
L000151,2026-04-12,Telecommunications,Karnataka,80.0,Partner,Webinar,5.0,7.0,22.0,33.0,46.0,10.0,2.0,4.0,Yes,72000.0,80000.0,No,1.0,6.0,No,1,Medium,12.0,19.6,900.0,1.1111111111111112
L000152,2024-09-30,IT Services,Uttar Pradesh,34.0,LinkedIn,Free Trial,8.0,16.0,23.0,58.0,130.0,16.0,3.0,4.0,Yes,59000.0,70000.0,No,3.0,31.0,Yes,1,Small,24.0,43.99999999999999,1735.2941176470588,1.1864406779661016
L000153,2026-06-11,Retail,Tamil Nadu,117.0,Google Ads,Enterprise Outreach,7.0,10.0,27.0,30.0,46.0,10.0,1.0,6.0,Yes,99000.0,115000.0,No,0.0,16.0,Yes,0,Medium,17.0,24.000000000000004,846.1538461538462,1.1616161616161615
L000154,2024-10-12,Healthcare,Uttar Pradesh,37.0,LinkedIn,Free Trial,3.0,6.0,33.0,19.0,40.0,10.0,2.0,4.0,No,73000.0,65000.0,Yes,0.0,10.0,No,0,Small,9.0,17.8,1972.972972972973,0.8904109589041096
L000155,2025-02-26,Telecommunications,Andhra Pradesh,275.0,Website,Content Marketing,3.0,5.0,25.0,29.0,48.0,12.0,1.0,6.0,Yes,252000.0,355000.0,Yes,2.0,8.0,No,0,Large,8.0,20.8,916.3636363636364,1.4087301587301588
L000156,2025-10-06,Financial Services,Punjab,518.0,Website,Free Trial,3.0,5.0,38.0,21.0,29.0,8.0,1.0,4.0,No,327000.0,335000.0,Yes,0.0,6.0,No,1,Large,8.0,14.499999999999998,631.2741312741313,1.0244648318042813
L000157,2024-05-02,Financial Services,Madhya Pradesh,52.0,Google Ads,Free Trial,4.0,6.0,59.0,7.0,,9.0,1.0,,Yes,66000.0,80000.0,Yes,0.0,4.0,No,0,Medium,10.0,6.666666666666667,1269.2307692307693,1.2121212121212122
L000158,2025-06-25,Education,Haryana,27.0,Website,Webinar,5.0,7.0,26.0,44.0,79.0,13.0,1.0,8.0,Yes,56000.0,60000.0,Yes,1.0,28.0,No,0,Small,12.0,36.900000000000006,2074.074074074074,1.0714285714285714
L000159,2025-05-06,IT Services,Karnataka,37.0,Webinar,Free Trial,3.0,10.0,34.0,13.0,23.0,9.0,4.0,3.0,Yes,63000.0,70000.0,No,0.0,6.0,No,1,Small,13.0,14.299999999999999,1702.7027027027027,1.1111111111111112
L000160,2026-02-01,Logistics,Uttar Pradesh,133.0,Google Ads,Content Marketing,6.0,13.0,24.0,25.0,,,3.0,5.0,Yes,125000.0,130000.0,No,2.0,7.0,No,0,Medium,19.0,19.75,939.8496240601504,1.04
L000161,2026-08-27,Financial Services,Maharashtra,108.0,Email Campaign,Free Trial,7.0,8.0,28.0,31.0,46.0,9.0,1.0,6.0,Yes,130000.0,90000.0,Yes,0.0,19.0,No,1,Medium,15.0,25.4,1203.7037037037037,0.6923076923076923
L000162,2025-10-08,Education,Karnataka,4.0,Email Campaign,Free Trial,1.0,0.0,52.0,3.0,3.0,8.0,,1.0,No,46000.0,,No,0.0,1.0,No,0,Small,1.0,2.875,11500.0,
L000163,2025-02-02,Telecommunications,Telangana,75.0,Referral,Product Demo,3.0,5.0,37.0,8.0,22.0,14.0,5.0,2.0,Yes,78000.0,120000.0,No,1.0,4.0,No,1,Medium,8.0,12.4,1040.0,1.5384615384615385
L000164,2025-01-30,Retail,Kerala,25.0,Google Ads,Webinar,5.0,9.0,20.0,45.0,66.0,10.0,1.0,5.0,Yes,52000.0,70000.0,Yes,2.0,7.0,Yes,1,Small,14.0,24.400000000000006,2080.0,1.3461538461538463
L000165,2025-02-10,Financial Services,Madhya Pradesh,54.0,Partner,Product Demo,9.0,21.0,10.0,,81.0,15.0,5.0,12.0,Yes,82000.0,105000.0,Yes,2.0,16.0,Yes,1,Medium,30.0,39.375,1518.5185185185185,1.2804878048780488
L000166,2026-03-03,IT Services,Rajasthan,39.0,Google Ads,Content Marketing,2.0,6.0,31.0,12.0,28.0,,2.0,,No,66000.0,50000.0,No,0.0,7.0,No,0,Small,8.0,12.5,1692.3076923076924,0.7575757575757576
L000167,2024-11-08,IT Services,Tamil Nadu,25.0,LinkedIn,Content Marketing,2.0,5.0,25.0,11.0,28.0,6.0,2.0,3.0,No,67000.0,70000.0,No,0.0,5.0,No,1,Small,7.0,12.0,2680.0,1.044776119402985
L000168,2024-06-11,IT Services,Kerala,6.0,LinkedIn,Enterprise Outreach,2.0,0.0,51.0,3.0,7.0,5.0,1.0,,No,49000.0,65000.0,No,1.0,1.0,No,0,Small,2.0,3.375,8166.666666666667,1.3265306122448979
L000169,2024-11-21,Retail,Odisha,6.0,Webinar,Content Marketing,9.0,,1.0,,50.0,9.0,3.0,3.0,Yes,48000.0,35000.0,Yes,0.0,11.0,Yes,1,Small,,19.25,8000.0,0.7291666666666666
L000170,2024-01-23,Healthcare,Rajasthan,29.0,LinkedIn,Free Trial,4.0,,22.0,18.0,25.0,12.0,5.0,6.0,Yes,66000.0,50000.0,No,1.0,8.0,Yes,0,Small,,20.299999999999997,2275.862068965517,0.7575757575757576
L000171,2024-04-13,Financial Services,Madhya Pradesh,34.0,Website,Content Marketing,3.0,8.0,,15.0,,15.0,5.0,2.0,No,61000.0,60000.0,Yes,0.0,4.0,No,1,Small,11.0,14.499999999999998,1794.1176470588234,0.9836065573770492
L000172,2024-03-28,Financial Services,Andhra Pradesh,37.0,Email Campaign,Product Demo,3.0,6.0,29.0,3.0,7.0,16.0,1.0,1.0,No,70000.0,90000.0,Yes,0.0,1.0,No,0,Small,9.0,3.6999999999999997,1891.8918918918919,1.2857142857142858
L000173,2026-01-20,Professional Services,Kerala,53.0,Website,Content Marketing,4.0,8.0,14.0,43.0,63.0,13.0,1.0,8.0,Yes,63000.0,55000.0,Yes,0.0,17.0,Yes,0,Medium,12.0,30.700000000000006,1188.6792452830189,0.873015873015873
L000174,2025-12-03,IT Services,Andhra Pradesh,15.0,Referral,Product Demo,7.0,11.0,3.0,60.0,140.0,8.0,,4.0,Yes,55000.0,55000.0,Yes,1.0,32.0,Yes,1,Small,18.0,53.49999999999999,3666.6666666666665,1.0
L000175,2025-11-08,Healthcare,Telangana,8.0,Google Ads,Free Trial,3.0,5.0,29.0,14.0,,9.0,1.0,4.0,No,51000.0,50000.0,Yes,0.0,8.0,No,1,Small,8.0,13.750000000000002,6375.0,0.9803921568627451
L000176,2025-03-25,Manufacturing,Telangana,123.0,Referral,Webinar,0.0,2.0,32.0,11.0,22.0,8.0,1.0,2.0,No,109000.0,125000.0,No,1.0,4.0,No,0,Medium,2.0,9.0,886.1788617886178,1.146788990825688
L000177,2025-11-28,IT Services,Delhi,75.0,LinkedIn,Free Trial,5.0,,33.0,35.0,75.0,8.0,3.0,7.0,Yes,69000.0,,No,0.0,12.0,Yes,0,Medium,,29.300000000000004,920.0,
L000178,2024-06-05,Professional Services,Delhi,18.0,Google Ads,Free Trial,2.0,0.0,43.0,9.0,26.0,13.0,3.0,2.0,No,55000.0,70000.0,No,0.0,1.0,No,0,Small,2.0,9.8,3055.5555555555557,1.2727272727272727
L000179,2026-05-26,IT Services,West Bengal,108.0,LinkedIn,Content Marketing,5.0,10.0,8.0,60.0,140.0,11.0,4.0,8.0,Yes,129000.0,110000.0,Yes,0.0,19.0,Yes,1,Medium,15.0,45.599999999999994,1194.4444444444443,0.8527131782945736
L000180,2025-05-02,Education,Andhra Pradesh,12.0,Website,Webinar,3.0,4.0,12.0,51.0,99.0,9.0,2.0,7.0,Yes,,65000.0,Yes,1.0,28.0,Yes,1,Small,7.0,40.300000000000004,,
L000181,2026-07-01,Education,Tamil Nadu,51.0,LinkedIn,Content Marketing,,8.0,25.0,23.0,41.0,6.0,,5.0,Yes,58000.0,85000.0,No,0.0,6.0,No,1,Medium,,20.125,1137.2549019607843,1.4655172413793103
L000182,2024-05-28,Real Estate,Kerala,52.0,Website,Free Trial,1.0,2.0,,14.0,27.0,13.0,2.0,3.0,Yes,71000.0,50000.0,Yes,0.0,2.0,No,0,Medium,3.0,11.300000000000002,1365.3846153846155,0.704225352112676
L000183,2025-04-28,Education,Karnataka,19.0,LinkedIn,Free Trial,0.0,3.0,39.0,12.0,26.0,9.0,2.0,,Yes,49000.0,50000.0,Yes,0.0,6.0,No,1,Small,3.0,11.75,2578.9473684210525,1.0204081632653061
L000184,2025-11-08,Logistics,Odisha,70.0,Website,Webinar,2.0,3.0,33.0,26.0,49.0,6.0,1.0,5.0,Yes,66000.0,55000.0,No,0.0,10.0,Yes,1,Medium,5.0,20.1,942.8571428571429,0.8333333333333334
L000186,2025-10-03,Manufacturing,Haryana,38.0,Website,Free Trial,4.0,10.0,29.0,40.0,52.0,11.0,1.0,4.0,No,61000.0,,No,0.0,22.0,No,0,Small,14.0,27.0,1605.2631578947369,
L000187,2024-06-10,Logistics,Gujarat,39.0,Webinar,Free Trial,1.0,2.0,30.0,3.0,8.0,10.0,,2.0,Yes,64000.0,70000.0,Yes,0.0,1.0,No,0,Small,3.0,4.75,1641.025641025641,1.09375
L000188,2025-01-05,Retail,Odisha,11.0,Google Ads,Content Marketing,4.0,8.0,45.0,12.0,18.0,,3.0,4.0,No,49000.0,40000.0,No,0.0,6.0,No,0,Small,12.0,13.600000000000001,4454.545454545455,0.8163265306122449
L000189,2024-08-20,Retail,Uttar Pradesh,,Email Campaign,Content Marketing,9.0,21.0,18.0,,52.0,9.0,1.0,,Yes,84000.0,65000.0,No,0.0,10.0,No,1,,30.0,17.0,,0.7738095238095238
L000190,2024-10-20,Financial Services,Karnataka,145.0,Website,Webinar,7.0,6.0,1.0,60.0,135.0,15.0,2.0,11.0,Yes,143000.0,195000.0,No,1.0,15.0,Yes,1,Medium,13.0,44.5,986.2068965517242,1.3636363636363635
L000191,2025-10-27,Financial Services,West Bengal,37.0,Google Ads,Free Trial,3.0,0.0,24.0,14.0,38.0,7.0,3.0,3.0,Yes,76000.0,50000.0,No,0.0,8.0,No,1,Small,3.0,15.8,2054.054054054054,0.6578947368421053
L000192,2025-09-05,Healthcare,West Bengal,44.0,Google Ads,Free Trial,5.0,,21.0,14.0,26.0,11.0,1.0,2.0,Yes,73000.0,110000.0,Yes,0.0,4.0,No,0,Small,,10.0,1659.090909090909,1.5068493150684932
L000193,2025-08-13,IT Services,Madhya Pradesh,29.0,Google Ads,Webinar,,12.0,31.0,,106.0,10.0,1.0,7.0,Yes,56000.0,40000.0,No,3.0,,No,1,Small,,31.0,1931.0344827586207,0.7142857142857143
L000194,2024-12-18,Manufacturing,Haryana,36.0,Email Campaign,Free Trial,2.0,4.0,31.0,4.0,,10.0,4.0,1.0,No,,50000.0,Yes,0.0,2.0,Yes,0,Small,6.0,8.25,,
L000195,2026-07-22,IT Services,Telangana,22.0,Google Ads,Enterprise Outreach,3.0,4.0,17.0,14.0,,8.0,1.0,,No,,60000.0,Yes,0.0,6.0,No,0,Small,7.0,10.333333333333334,,
L000196,2024-03-26,Retail,Maharashtra,40.0,Partner,Product Demo,2.0,6.0,41.0,6.0,15.0,11.0,1.0,1.0,No,61000.0,,No,0.0,3.0,Yes,1,Small,8.0,5.8999999999999995,1525.0,
L000197,2024-11-29,Logistics,Odisha,30.0,Email Campaign,Product Demo,0.0,3.0,42.0,8.0,16.0,8.0,0.0,2.0,No,56000.0,80000.0,No,0.0,4.0,No,0,Small,3.0,6.800000000000001,1866.6666666666667,1.4285714285714286
L000198,2024-04-24,Retail,Delhi,260.0,Website,Webinar,4.0,,20.0,32.0,36.0,,,5.0,No,,100000.0,No,0.0,20.0,No,0,Large,,28.749999999999996,,
L000201,2024-12-22,IT Services,Tamil Nadu,5.0,Email Campaign,Enterprise Outreach,3.0,2.0,25.0,,28.0,8.0,2.0,2.0,No,49000.0,70000.0,No,1.0,6.0,No,0,Small,5.0,11.5,9800.0,1.4285714285714286
L000202,2026-06-03,Logistics,Maharashtra,124.0,Google Ads,Product Demo,2.0,,51.0,4.0,13.0,8.0,1.0,1.0,Yes,92000.0,110000.0,No,1.0,1.0,Yes,0,Medium,,4.5,741.9354838709677,1.1956521739130435
L000203,2025-04-26,Real Estate,Gujarat,205.0,Website,Free Trial,3.0,2.0,,11.0,21.0,9.0,3.0,2.0,No,164000.0,140000.0,No,1.0,3.0,No,1,Medium,5.0,10.499999999999998,800.0,0.8536585365853658
L000204,2025-11-11,Logistics,Odisha,10.0,LinkedIn,Free Trial,5.0,7.0,25.0,27.0,68.0,5.0,2.0,3.0,No,51000.0,40000.0,Yes,1.0,12.0,No,0,Small,12.0,22.000000000000004,5100.0,0.7843137254901961
L000206,2024-09-15,Logistics,Odisha,72.0,Google Ads,Free Trial,5.0,13.0,55.0,8.0,21.0,11.0,,1.0,Yes,81000.0,115000.0,Yes,0.0,5.0,No,0,Medium,18.0,8.375,1125.0,1.4197530864197532
L000208,2026-08-01,Logistics,Andhra Pradesh,11.0,Partner,Product Demo,1.0,3.0,31.0,9.0,11.0,7.0,1.0,4.0,No,50000.0,,No,0.0,2.0,No,1,Small,4.0,8.7,4545.454545454545,
L000209,2024-09-13,Logistics,Rajasthan,70.0,LinkedIn,Product Demo,0.0,1.0,40.0,12.0,18.0,,1.0,0.0,Yes,73000.0,100000.0,No,0.0,6.0,No,0,Medium,1.0,7.6,1042.857142857143,1.36986301369863
L000210,2026-01-27,IT Services,Odisha,177.0,Partner,Enterprise Outreach,7.0,6.0,15.0,37.0,76.0,16.0,4.0,3.0,Yes,101000.0,85000.0,No,1.0,7.0,Yes,1,Medium,13.0,24.799999999999994,570.6214689265537,0.8415841584158416
L000211,2024-09-11,IT Services,West Bengal,196.0,Website,Enterprise Outreach,0.0,0.0,45.0,3.0,15.0,10.0,1.0,1.0,No,106000.0,150000.0,No,0.0,1.0,No,0,Medium,0.0,4.5,540.8163265306123,1.4150943396226414
L000212,2025-11-28,Healthcare,Punjab,71.0,Email Campaign,Webinar,0.0,,59.0,3.0,10.0,5.0,2.0,1.0,No,,140000.0,Yes,0.0,1.0,No,0,Medium,,5.0,,
L000213,2026-02-06,Retail,Maharashtra,106.0,Website,Product Demo,5.0,13.0,48.0,26.0,31.0,13.0,3.0,5.0,Yes,83000.0,95000.0,No,0.0,9.0,Yes,1,Medium,18.0,19.900000000000002,783.0188679245283,1.144578313253012
L000214,2025-03-13,Logistics,Andhra Pradesh,5.0,Webinar,Content Marketing,3.0,5.0,36.0,6.0,15.0,11.0,4.0,,No,47000.0,55000.0,Yes,0.0,1.0,No,0,Small,8.0,8.875000000000002,9400.0,1.1702127659574468
L000215,2025-12-18,Healthcare,Maharashtra,79.0,Webinar,Content Marketing,3.0,6.0,28.0,60.0,102.0,11.0,2.0,11.0,Yes,79000.0,,No,2.0,16.0,Yes,1,Medium,9.0,41.6,1000.0,
L000216,2024-09-21,Financial Services,Delhi,80.0,Google Ads,Free Trial,2.0,3.0,34.0,23.0,41.0,10.0,2.0,5.0,No,110000.0,130000.0,Yes,1.0,13.0,No,0,Medium,5.0,20.9,1375.0,1.1818181818181819
L000217,2024-03-18,Real Estate,Madhya Pradesh,27.0,Email Campaign,Free Trial,4.0,7.0,30.0,40.0,97.0,10.0,4.0,8.0,Yes,,55000.0,No,3.0,20.0,No,1,Small,11.0,37.699999999999996,,
L000218,2024-04-03,Financial Services,Tamil Nadu,44.0,Partner,Webinar,4.0,9.0,41.0,20.0,39.0,9.0,2.0,2.0,No,77000.0,90000.0,Yes,1.0,7.0,Yes,0,Small,13.0,14.7,1750.0,1.1688311688311688
L000219,2025-03-10,Real Estate,Maharashtra,21.0,Email Campaign,Enterprise Outreach,0.0,1.0,29.0,10.0,21.0,,1.0,3.0,No,59000.0,75000.0,Yes,0.0,2.0,No,0,Small,1.0,8.9,2809.5238095238096,1.271186440677966
L000220,2026-05-28,Financial Services,Punjab,7.0,Partner,Product Demo,7.0,3.0,4.0,10.0,27.0,12.0,3.0,0.0,No,48000.0,50000.0,No,0.0,4.0,No,0,Small,10.0,9.3,6857.142857142857,1.0416666666666667
L000221,2024-05-04,Healthcare,Haryana,80.0,Email Campaign,Content Marketing,2.0,2.0,30.0,19.0,38.0,10.0,3.0,,No,73000.0,70000.0,Yes,1.0,5.0,No,0,Medium,4.0,15.75,912.5,0.958904109589041
L000222,2025-03-19,Manufacturing,Haryana,347.0,Google Ads,Content Marketing,6.0,11.0,20.0,,29.0,16.0,1.0,,Yes,,195000.0,Yes,2.0,7.0,No,1,Large,17.0,11.166666666666668,,
L000223,2025-11-16,Healthcare,Telangana,14.0,Webinar,Free Trial,3.0,5.0,24.0,30.0,72.0,8.0,3.0,,Yes,53000.0,45000.0,Yes,1.0,,Yes,1,Small,8.0,26.999999999999996,3785.714285714286,0.8490566037735849
L000224,2024-07-15,IT Services,Kerala,,Referral,Free Trial,2.0,3.0,27.0,15.0,31.0,14.0,4.0,2.0,No,,85000.0,No,0.0,4.0,Yes,0,,5.0,13.699999999999998,,
L000225,2025-12-03,Financial Services,Telangana,9.0,LinkedIn,Enterprise Outreach,5.0,8.0,35.0,18.0,41.0,5.0,1.0,1.0,Yes,50000.0,40000.0,No,1.0,8.0,No,0,Small,13.0,12.9,5555.555555555556,0.8
L000226,2024-10-24,Healthcare,West Bengal,52.0,LinkedIn,Content Marketing,0.0,3.0,32.0,4.0,6.0,9.0,1.0,1.0,No,82000.0,60000.0,No,1.0,1.0,No,0,Medium,3.0,3.8,1576.923076923077,0.7317073170731707
L000227,2026-02-25,Healthcare,Karnataka,19.0,Google Ads,Enterprise Outreach,0.0,0.0,34.0,3.0,,6.0,2.0,0.0,No,60000.0,75000.0,No,1.0,1.0,No,0,Small,0.0,3.75,3157.8947368421054,1.25
L000228,2025-07-17,Real Estate,Telangana,34.0,Email Campaign,Webinar,3.0,1.0,32.0,10.0,21.0,7.0,1.0,2.0,No,,70000.0,Yes,0.0,3.0,No,0,Small,4.0,8.299999999999999,,
L000229,2025-06-16,IT Services,Maharashtra,124.0,Email Campaign,Product Demo,3.0,3.0,38.0,13.0,24.0,10.0,1.0,2.0,Yes,110000.0,155000.0,Yes,0.0,8.0,No,1,Medium,6.0,11.200000000000001,887.0967741935484,1.4090909090909092
L000230,2024-06-20,Manufacturing,Telangana,56.0,Webinar,Free Trial,1.0,2.0,44.0,6.0,12.0,11.0,3.0,1.0,No,75000.0,55000.0,No,0.0,1.0,No,1,Medium,3.0,6.800000000000001,1339.2857142857142,0.7333333333333333
L000231,2025-03-26,IT Services,Gujarat,35.0,LinkedIn,Content Marketing,2.0,,38.0,7.0,22.0,11.0,2.0,0.0,Yes,53000.0,50000.0,Yes,0.0,,Yes,1,Small,,7.000000000000001,1514.2857142857142,0.9433962264150944
L000232,2026-04-13,Professional Services,Madhya Pradesh,14.0,LinkedIn,Free Trial,8.0,9.0,8.0,,124.0,9.0,3.0,12.0,Yes,50000.0,,No,0.0,,Yes,1,Small,17.0,45.66666666666667,3571.4285714285716,
L000233,2024-01-19,Real Estate,Punjab,89.0,Google Ads,Webinar,5.0,10.0,29.0,34.0,83.0,14.0,5.0,4.0,Yes,78000.0,65000.0,Yes,3.0,12.0,Yes,1,Medium,15.0,28.9,876.4044943820224,0.8333333333333334
L000234,2026-01-08,Professional Services,Haryana,11.0,Email Campaign,Webinar,2.0,3.0,42.0,6.0,21.0,8.0,2.0,,No,54000.0,,Yes,0.0,2.0,No,0,Small,5.0,7.625,4909.090909090909,
